Depth_BML,Temperature,Age,Beta
3700,255.13208364701356,27.75,11.798895067770182
3800,260.946464286122,28.5,11.907648395791442
3900,266.76084492523046,29.25,11.964136339153375
4000,272.575225564339,30.0,11.988599816248255
4100,278.38960620344744,30.75,11.997144827817836
4200,284.2039868425559,31.5,11.999461207360014
4300,290.0183674816644,32.25,11.99992727896597
4400,295.83274812077286,33.0,11.999993392530614
4500,301.64712875988135,33.75,11.9999996232804
4600,307.46150939898985,34.5,11.999999987575546
4700,313.2758900380983,35.25,11.999999999784214
4800,319.0902706772068,36.0,11.999999999998227
4900,324.90465131631527,36.75,11.999999999999991
5000,330.7190319554237,37.5,12.0
5100,336.5334125945322,38.25,12.0
5200,342.3477932336407,39.0,12.0
5300,348.1621738727491,39.75,12.0
5400,353.9765545118576,40.5,12.0
5500,359.7909351509661,41.25,12.0
5600,365.60531579007454,42.0,12.0
5700,371.41969642918303,42.75,12.0
5800,377.2340770682915,43.5,12.0
5900,383.0484577074,44.25,12.0
6000,388.86283834650845,45.0,12.0
6100,394.67721898561695,45.75,12.0
6200,400.4915996247254,46.5,12.0
6300,406.3059802638339,47.25,12.0
6400,412.1203609029424,48.0,12.0
6500,417.9347415420508,48.75,12.0
6600,423.7491221811593,49.5,12.0
6700,429.5635028202678,50.25,12.0
6800,435.3778834593762,51.0,12.0
6900,441.1922640984847,51.75,12.0
7000,447.0066447375932,52.5,12.0
7100,452.8210253767017,53.25,12.0
7200,458.6354060158102,54.0,12.0
7300,464.4497866549186,54.75,12.0
7400,470.2641672940271,55.5,12.0
7500,476.0785479331356,56.25,12.0
7600,481.8929285722441,57.0,12.0
7700,487.7073092113525,57.75,12.0
7800,493.521689850461,58.5,12.0
7900,499.33607048956947,59.25,12.0
0,40.0,0.0,6.6
100,44.20248993938236,0.75,6.6001174493694235
200,48.40497987876472,1.5,6.600274148216899
300,52.607469818147074,2.25,6.600482224544528
400,56.80995975752944,3.0,6.6007572483866
500,61.012449696911794,3.75,6.601119121169944
600,65.21493963629415,4.5,6.601593171618353
700,69.41742957567652,5.25,6.60221150037227
800,73.61991951505888,6.0,6.603014622686944
900,77.82240945444123,6.75,6.604053466608153
1000,82.02489939382359,7.5,6.6053917928673975
1100,86.22738933320595,8.25,6.607109112275028
1200,90.4298792725883,9.0,6.609304186392563
1300,94.63236921197068,9.75,6.61209920733689
1400,98.83485915135304,10.5,6.615644762066713
1500,103.03734909073538,11.25,6.620125694433142
1600,107.23983903011776,12.0,6.625767983159791
1700,111.4423289695001,12.75,6.632846753595096
1800,115.64481890888246,13.5,6.641695532475275
1900,119.84730884826482,14.25,6.652716833751268
2000,124.04979878764718,15.0,6.666394123872048
2100,128.25228872702954,15.75,6.683305148854046
2200,132.4547786664119,16.5,6.70413650258104
2300,136.65726860579426,17.25,6.729699162720658
2400,140.8597585451766,18.0,6.760944500862427
2500,145.06224848455895,18.75,6.798979967340189
2600,149.26473842394134,19.5,6.84508323684477
2700,153.46722836332367,20.25,6.9007130564957535
2800,157.66971830270606,21.0,6.967514346038665
2900,161.8722082420884,21.75,7.047314254895716
3000,166.07469818147075,22.5,7.142104902203503
3100,170.2771881208531,23.25,7.254007476526025
3200,174.4796780602355,24.0,7.385211384333225
3300,178.68216799961783,24.75,7.537881446685894
3400,182.8846579390002,25.5,7.714026128336506
3500,187.08714787838255,26.25,7.915320989823947
3600,191.2896378177649,27.0,8.142884702315058
3700,195.4921277571473,27.75,8.397010893597141
3800,199.69461769652963,28.5,8.676868582758575
3900,203.897107635912,29.25,8.980197392685248
4000,208.09959757529435,30.0,9.3030405265715
4100,212.3020875146767,30.75,9.63957636866814
4200,216.50457745405907,31.5,9.982123753694385
4300,220.70706739344143,32.25,10.32139885317585
4400,224.9095573328238,33.0,10.64708365166965
4500,229.11204727220615,33.75,10.948718396017789
4600,233.31453721158852,34.5,11.216850762908804
4700,237.51702715097088,35.25,11.444273788214316
4800,241.7195170903532,36.0,11.627092592972176
4900,245.9220070297356,36.75,11.765322634359508
5000,250.12449696911793,37.5,11.862785364755316
5100,254.32698690850032,38.25,11.926246194058136
5200,258.5294768478827,39.0,11.96398991447236
5300,262.73196678726504,39.75,11.984243560326902
5400,266.93445672664734,40.5,11.993914614968304
5500,271.13694666602976,41.25,11.99796062168284
5600,275.3394366054121,42.0,11.999418213186289
5700,279.5419265447945,42.75,11.999861720326251
5800,283.7444164841768,43.5,11.99997326732176
5900,287.9469064235592,44.25,11.999995907856604
6000,292.1493963629415,45.0,11.999999518645255
6100,296.3518863023239,45.75,11.999999957919826
6200,300.5543762417062,46.5,11.99999999736585
6300,304.7568661810886,47.25,11.999999999886708
6400,308.959356120471,48.0,11.999999999996804
6500,313.16184605985336,48.75,11.999999999999943
6600,317.36433599923566,49.5,11.999999999999998
6700,321.566825938618,50.25,12.0
6800,325.7693158780004,51.0,12.0
6900,329.9718058173828,51.75,12.0
7000,334.1742957567651,52.5,12.0
7100,338.37678569614746,53.25,12.0
7200,342.5792756355298,54.0,12.0
7300,346.7817655749122,54.75,12.0
7400,350.9842555142946,55.5,12.0
7500,355.1867454536769,56.25,12.0
7600,359.38923539305927,57.0,12.0
7700,363.5917253324416,57.75,12.0
7800,367.794215271824,58.5,12.0
7900,371.99670521120635,59.25,12.0
0,40.0,0.0,6.6
100,43.42918168945769,0.75,6.600111321725836
200,46.858363378915385,1.5,6.60025232278182
300,50.28754506837308,2.25,6.600430348011047
400,53.71672675783077,3.0,6.6006544184176015
500,57.14590844728847,3.75,6.600935580876983
600,60.57509013674616,4.5,6.601287323728979
700,64.00427182620386,5.25,6.601726069226656
800,67.43345351566154,6.0,6.602271755356599
900,70.86263520511925,6.75,6.602948521241409
1000,74.29181689457694,7.5,6.603785512183717
1100,77.72099858403463,8.25,6.60481782240206
1200,81.15018027349232,9.0,6.6060875956224985
1300,84.57936196295002,9.75,6.607645305890337
1400,88.00854365240772,10.5,6.609551243197077
1500,91.4377253418654,11.25,6.611877230693994
1600,94.8669070313231,12.0,6.614708602261839
1700,98.2960887207808,12.75,6.618146470851877
1800,101.7252704102385,13.5,6.622310319064896
1900,105.1544520996962,14.25,6.6273409435626665
2000,108.58363378915388,15.0,6.6334037836682835
2100,112.01281547861156,15.75,6.6406926613219515
2200,115.44199716806926,16.5,6.649433953650581
2300,118.87117885752696,17.25,6.659891209794002
2400,122.30036054698463,18.0,6.672370209048104
2500,125.72954223644234,18.75,6.687224436257549
2600,129.15872392590003,19.5,6.704860920773145
2700,132.58790561535773,20.25,6.72574634483716
2800,136.01708730481545,21.0,6.750413273219465
2900,139.4462689942731,21.75,6.77946628517433
3000,142.8754506837308,22.5,6.813587698946568
3100,146.30463237318853,23.25,6.853542464746084
3200,149.7338140626462,24.0,6.9001816613822555
3300,153.16299575210388,24.75,6.95444386279323
3400,156.5921774415616,25.5,7.017353443931171
3500,160.02135913101927,26.25,7.090014675076085
3600,163.450540820477,27.0,7.173600219814934
3700,166.87972250993465,27.75,7.26933242361538
3800,170.30890419939237,28.5,7.378455588429372
3900,173.7380858888501,29.25,7.502197321613885
4000,177.16726757830776,30.0,7.641717092265468
4100,180.59644926776545,30.75,7.798040415165905
4200,184.02563095722311,31.5,7.971977724616183
4300,187.45481264668084,32.25,8.164028126374323
4400,190.88399433613853,33.0,8.374269955032295
4500,194.31317602559625,33.75,8.602242516396345
4600,197.7423577150539,34.5,8.84682658214707
4700,201.1715394045116,35.25,9.106135003723
4800,204.6007210939693,36.0,9.377428870094848
4900,208.029902783427,36.75,9.657078280061464
5000,211.45908447288468,37.5,9.940588993186982
5100,214.8882661623424,38.25,10.222715580185838
5200,218.31744785180007,39.0,10.49767666316005
5300,221.7466295412578,39.75,10.75947709654604
5400,225.17581123071548,40.5,11.002325032386407
5500,228.60499292017315,41.25,11.22110994130254
5600,232.03417460963087,42.0,11.411884399979485
5700,235.46335629908853,42.75,11.572273944681836
5800,238.89253798854625,43.5,11.701733343356487
5900,242.32171967800392,44.25,11.801581416177047
6000,245.7509013674616,45.0,11.874782980137164
6100,249.18008305691933,45.75,11.925500768340967
6200,252.60926474637705,46.5,11.958498261998274
6300,256.03844643583466,47.25,11.978516086250355
6400,259.4676281252924,48.0,11.98975153616352
6500,262.8968098147501,48.75,11.99553629014832
6600,266.32599150420776,49.5,11.998242833813642
6700,269.7551731936654,50.25,11.999381762371884
6800,273.1843548831232,51.0,11.999807961221288
6900,276.61353657258087,51.75,11.999948041598088
7000,280.04271826203853,52.5,11.999987934907823
7100,283.47189995149625,53.25,11.999997634232647
7200,286.901081640954,54.0,11.999999615168637
7300,290.33026333041164,54.75,11.999999949067757
7400,293.7594450198693,55.5,11.999999994630636
7500,297.188626709327,56.25,11.999999999559448
7600,300.61780839878475,57.0,11.99999999997257
7700,304.0469900882424,57.75,11.99999999999874
7800,307.47617177770013,58.5,11.99999999999996
7900,310.9053534671578,59.25,11.999999999999998
0,40.0,0.0,6.6
100,44.50959122191443,0.75,6.600119969906309
200,49.01918244382885,1.5,6.600283348099859
300,53.52877366574328,2.25,6.600504634370451
400,58.03836488765771,3.0,6.600802769886231
500,62.54795610957214,3.75,6.601202373628796
600,67.05754733148656,4.5,6.601735287629385
700,71.567138553401,5.25,6.602442498647871
800,76.07672977531541,6.0,6.603376516257844
900,80.58632099722985,6.75,6.604604301138815
1000,85.09591221914428,7.5,6.606210852634591
1100,89.60550344105869,8.25,6.608303581046376
1200,94.11509466297312,9.0,6.611017607155561
1300,98.62468588488755,9.75,6.6145221481795105
1400,103.134277106802,10.5,6.619028164228873
1500,107.6438683287164,11.25,6.624797449979133
1600,112.15345955063084,12.0,6.632153359101805
1700,116.66305077254526,12.75,6.641493338740098
1800,121.17264199445968,13.5,6.653303420365072
1900,125.68223321637412,14.25,6.668174751024768
2000,130.19182443828856,15.0,6.686822140598482
2100,134.70141566020297,15.75,6.710104426462927
2200,139.21100688211737,16.5,6.739046191266061
2300,143.7205981040318,17.25,6.774859980047317
2400,148.23018932594624,18.0,6.818967611336918
2500,152.73978054786068,18.75,6.873018420842566
2600,157.2493717697751,19.5,6.938901275503449
2700,161.75896299168954,20.25,7.018745923041479
2800,166.26855421360398,21.0,7.1149077043448985
2900,170.77814543551838,21.75,7.22992792635518
3000,175.28773665743282,22.5,7.366460460495933
3100,179.79732787934722,23.25,7.527153767043442
3200,184.30691910126168,24.0,7.714477180970798
3300,188.8165103231761,24.75,7.930481894857344
3400,193.32610154509052,25.5,8.176491962136058
3500,197.83569276700493,26.25,8.452730397786286
3600,202.34528398891936,27.0,8.757901561744246
3700,206.8548752108338,27.75,9.088774135607814
3800,211.36446643274823,28.5,9.4398377536235
3900,215.87405765466264,29.25,9.803135633512465
4000,220.3836488765771,30.0,10.168395030952668
4100,224.8932400984915,30.75,10.523571171390651
4200,229.4028313204059,31.5,10.855870143458878
4300,233.91242254232037,32.25,11.15320946749648
4400,238.4220137642348,33.0,11.40591851302488
4500,242.9316049861492,33.75,11.6083152382982
4600,247.44119620806364,34.5,11.759698323392591
4700,251.95078742997805,35.25,11.864355063211034
4800,256.4603786518925,36.0,11.930451815381211
4900,260.9699698738069,36.75,11.96808177737913
5000,265.47956109572135,37.5,11.987104743596529
5100,269.9891523176358,38.25,11.995499550591306
5200,274.4987435395502,39.0,11.998671912526593
5300,279.00833476146465,39.75,11.999676525056964
5400,283.5179259833791,40.5,11.99993672304925
5500,288.0275172052935,41.25,11.999990359786644
5600,292.53710842720795,42.0,11.999998895056146
5700,297.04669964912233,42.75,11.99999990835025
5800,301.55629087103677,43.5,11.999999994733349
5900,306.0658820929512,44.25,11.999999999800307
6000,310.57547331486563,45.0,11.99999999999527
6100,315.08506453678007,45.75,11.999999999999934
6200,319.59465575869444,46.5,11.999999999999998
6300,324.1042469806089,47.25,12.0
6400,328.6138382025233,48.0,12.0
6500,333.12342942443775,48.75,12.0
6600,337.6330206463522,49.5,12.0
6700,342.1426118682666,50.25,12.0
6800,346.65220309018105,51.0,12.0
6900,351.1617943120955,51.75,12.0
7000,355.67138553400986,52.5,12.0
7100,360.1809767559243,53.25,12.0
7200,364.6905679778387,54.0,12.0
7300,369.2001591997531,54.75,12.0
7400,373.7097504216676,55.5,12.0
7500,378.219341643582,56.25,12.0
7600,382.72893286549646,57.0,12.0
7700,387.2385240874109,57.75,12.0
7800,391.7481153093253,58.5,12.0
7900,396.25770653123976,59.25,12.0
0,40.0,0.0,6.6
100,43.92378057502473,0.75,6.6001152051447045
200,47.847561150049465,1.5,6.600266065631435
300,51.771341725074194,2.25,6.600462799373605
400,55.69512230009893,3.0,6.60071831768773
500,59.61890287512366,3.75,6.601048872646691
600,63.54268345014839,4.5,6.601474844515531
700,67.46646402517312,5.25,6.602021695975653
800,71.39024460019786,6.0,6.602721124111815
900,75.31402517522258,6.75,6.603612445881012
1000,79.23780575024732,7.5,6.604744257989051
1100,83.16158632527205,8.25,6.606176417720313
1200,87.08536690029678,9.0,6.607982397198958
1300,91.00914747532153,9.75,6.61025206963108
1400,94.93292805034623,10.5,6.613094992007156
1500,98.85670862537096,11.25,6.61664425410371
1600,102.78048920039572,12.0,6.62106096777916
1700,106.70426977542044,12.75,6.626539472597534
1800,110.62805035044518,13.5,6.633313332445772
1900,114.55183092546991,14.25,6.641662191247082
2000,118.47561150049464,15.0,6.6519195416761505
2100,122.39939207551936,15.75,6.664481435682703
2200,126.3231726505441,16.5,6.679816125321821
2300,130.24695322556883,17.25,6.698474561310476
2400,134.17073380059355,18.0,6.721101587859444
2500,138.0945143756183,18.75,6.748447547054935
2600,142.01829495064305,19.5,6.781379834203021
2700,145.94207552566775,20.25,6.8208937156797695
2800,149.8658561006925,21.0,6.868121421140303
2900,153.78963667571725,21.75,6.9243381419314565
3000,157.71341725074194,22.5,6.990963101025431
3100,161.6371978257667,23.25,7.069553309683734
3200,165.56097840079144,24.0,7.161787011781966
3300,169.48475897581616,24.75,7.2694331845893725
3400,173.40853955084089,25.5,7.3943029018274
3500,177.33232012586564,26.25,7.538178015414809
3600,181.25610070089036,27.0,7.702712695468602
3700,185.17988127591508,27.75,7.889304190341976
3800,189.10366185093983,28.5,8.098931122449773
3900,193.02744242596455,29.25,8.331961169641552
4000,196.95122300098927,30.0,8.587935518015787
4100,200.875003576014,30.75,8.865345248173083
4200,204.79878415103877,31.5,9.161424632584277
4300,208.72256472606347,32.25,9.471997192902254
4400,212.6463453010882,33.0,9.79142014756248
4500,216.57012587611297,33.75,10.1126780098876
4600,220.4939064511377,34.5,10.427671736659857
4700,224.4176870261624,35.25,10.727730771046774
4800,228.34146760118713,36.0,11.004338008788704
4900,232.26524817621183,36.75,11.25000331630869
5000,236.1890287512366,37.5,11.459159021576822
5100,240.11280932626133,38.25,11.628899850303824
5200,244.03658990128608,39.0,11.759376112112571
5300,247.9603704763108,39.75,11.853695933211538
5400,251.88415105133552,40.5,11.917305503363334
5500,255.80793162636024,41.25,11.956969551300908
5600,259.731712201385,42.0,11.97960958605166
5700,263.65549277640974,42.75,11.991307570747445
5800,267.5792733514345,43.5,11.996711335474778
5900,271.5030539264592,44.25,11.998912370962191
6000,275.4268345014839,45.0,11.99969083030269
6100,279.35061507650863,45.75,11.99992586589207
6200,283.2743956515334,46.5,11.999985314408132
6300,287.19817622655813,47.25,11.999997651591045
6400,291.1219568015829,48.0,11.999999704514622
6500,295.0457373766076,48.75,11.999999971564485
6600,298.9695179516323,49.5,11.999999997971695
6700,302.893298526657,50.25,11.999999999896412
6800,306.81707910168177,51.0,11.999999999996351
6900,310.74085967670646,51.75,11.999999999999917
7000,314.66464025173127,52.5,11.999999999999998
7100,318.58842082675596,53.25,12.0
7200,322.5122014017807,54.0,12.0
7300,326.4359819768054,54.75,12.0
7400,330.35976255183016,55.5,12.0
7500,334.28354312685485,56.25,12.0
7600,338.20732370187966,57.0,12.0
7700,342.13110427690435,57.75,12.0
7800,346.0548848519291,58.5,12.0
7900,349.9786654269538,59.25,12.0
0,40.0,0.0,6.6
100,44.45123631421633,0.75,6.600119487068056
200,48.902472628432655,1.5,6.60028157577276
300,53.353708942648986,2.25,6.600500292666204
400,57.80494525686531,3.0,6.600793900504172
500,62.25618157108164,3.75,6.601186061411461
600,66.70741788529797,4.5,6.601707286673809
700,71.1586541995143,5.25,6.602396735131979
800,75.60989051373062,6.0,6.603304433307052
900,80.06112682794695,6.75,6.604494002900697
1000,84.51236314216328,7.5,6.606045995108936
1100,88.9635994563796,8.25,6.608061946034452
1200,93.41483577059594,9.0,6.6106692829238
1300,97.86607208481226,9.75,6.614027226194715
1400,102.3173083990286,10.5,6.61833384595576
1500,106.76854471324492,11.25,6.623834441934231
1600,111.21978102746124,12.0,6.630831419371988
1700,115.67101734167758,12.75,6.639695826049499
1800,120.1222536558939,13.5,6.650880690733488
1900,124.57348997011024,14.25,6.664936251986282
2000,129.02472628432656,15.0,6.682527076010173
2100,133.47596259854288,15.75,6.704450916354539
2200,137.9271989127592,16.5,6.731658945112246
2300,142.37843522697554,17.25,6.765276657215472
2400,146.82967154119189,18.0,6.806624283577257
2500,151.2809078554082,18.75,6.857234908057159
2600,155.73214416962452,19.5,6.9188676306492765
2700,160.18338048384086,20.25,6.993512026714351
2800,164.63461679805718,21.0,7.083378815492339
2900,169.08585311227353,21.75,7.190870116088198
3000,173.53708942648984,22.5,7.318521069233206
3100,177.98832574070616,23.25,7.468903213538941
3200,182.4395620549225,24.0,7.644479308558534
3300,186.8907983691388,24.75,7.847400051734695
3400,191.34203468335517,25.5,8.079236415406687
3500,195.79327099757148,26.25,8.340648479440663
3600,200.2445073117878,27.0,8.631004059512332
3700,204.69574362600412,27.75,8.947979090012694
3800,209.1469799402205,28.5,9.287196221955446
3900,213.5982162544368,29.25,9.641985378122657
4000,218.04945256865312,30.0,10.00337287083349
4100,222.50068888286947,30.75,10.360411948716433
4200,226.9519251970858,31.5,10.70094132551069
4300,231.4031615113021,32.25,11.012784657352952
4400,235.8543978255184,33.0,11.285279680205036
4500,240.30563413973476,33.75,11.510871842416076
4600,244.75687045395108,34.5,11.68637815092032
4700,249.20810676816745,35.25,11.81350219693244
4800,253.65934308238377,36.0,11.8983295227079
4900,258.1105793966001,36.75,11.949852747739694
5000,262.5618157108164,37.5,11.97795391414794
5100,267.0130520250327,38.25,11.991506635243422
5200,271.46428833924904,39.0,11.99718711039008
5300,275.91552465346535,39.75,11.99921634038308
5400,280.3667609676817,40.5,11.999820784953023
5500,284.81799728189804,41.25,11.999967271824518
5600,289.26923359611436,42.0,11.999995372920456
5700,293.7204699103307,42.75,11.99999951088082
5800,298.17170622454705,43.5,11.999999962820834
5900,302.62294253876337,44.25,11.99999999805467
6000,307.0741788529797,45.0,11.999999999933276
6100,311.525415167196,45.75,11.99999999999858
6200,315.9766514814123,46.5,11.999999999999982
6300,320.4278877956287,47.25,12.0
6400,324.879124109845,48.0,12.0
6500,329.3303604240613,48.75,12.0
6600,333.78159673827764,49.5,12.0
6700,338.23283305249396,50.25,12.0
6800,342.68406936671033,51.0,12.0
6900,347.13530568092665,51.75,12.0
7000,351.58654199514297,52.5,12.0
7100,356.0377783093593,53.25,12.0
7200,360.4890146235756,54.0,12.0
7300,364.940250937792,54.75,12.0
7400,369.39148725200823,55.5,12.0
7500,373.8427235662246,56.25,12.0
7600,378.2939598804409,57.0,12.0
7700,382.7451961946573,57.75,12.0
7800,387.1964325088736,58.5,12.0
7900,391.6476688230899,59.25,12.0
0,40.0,0.0,6.6
100,46.51857866159898,0.75,6.600137759662312
200,53.03715732319796,1.5,6.600351907358878
300,59.55573598479694,2.25,6.6006811272393024
400,66.07431464639592,3.0,6.601181870519042
500,72.5928933079949,3.75,6.6019356863751915
600,79.11147196959388,4.5,6.603059231288372
700,85.63005063119284,5.25,6.604717800056257
800,92.14862929279182,6.0,6.607143434204218
900,98.6672079543908,6.75,6.610658905300435
1000,105.18578661598978,7.5,6.6157091300150475
1100,111.70436527758876,8.25,6.622901823746182
1200,118.22294393918774,9.0,6.6330593871907615
1300,124.74152260078672,9.75,6.647284048737797
1400,131.2601012623857,10.5,6.667037988524703
1500,137.77867992398467,11.25,6.694239273340203
1600,144.29725858558365,12.0,6.7313725037066074
1700,150.81583724718263,12.75,6.7816094694521585
1800,157.3344159087816,13.5,6.8489289229534265
1900,163.8529945703806,14.25,6.938214663249667
2000,170.37157323197957,15.0,7.055296274870988
2100,176.89015189357855,15.75,7.206876366271145
2200,183.4087305551775,16.5,7.40026299573625
2300,189.9273092167765,17.25,7.642801136192741
2400,196.4458878783755,18.0,7.940885036627781
2500,202.96446653997444,18.75,8.298458429696892
2600,209.48304520157345,19.5,8.715009493296687
2700,216.00162386317243,20.25,9.183285723215716
2800,222.52020252477135,21.0,9.687309431304946
2900,229.03878118637036,21.75,10.201698722135104
3000,235.55735984796937,22.5,10.693551970694514
3100,242.07593850956832,23.25,11.127803426336577
3200,248.5945171711673,24.0,11.475584091647717
3300,255.11309583276628,24.75,11.7228814915631
3400,261.63167449436526,25.5,11.875040330250052
3500,268.1502531559642,26.25,11.953594055565542
3600,274.6688318175632,27.0,11.98639811640722
3700,281.18741047916217,27.75,11.99700927821802
3800,287.7059891407612,28.5,11.999535661981705
3900,294.2245678023602,29.25,11.999952618485793
4000,300.74314646395914,30.0,11.99999708089689
4100,307.2617251255581,30.75,11.99999990175277
4200,313.7803037871571,31.5,11.99999999839386
4300,320.29888244875605,32.25,11.999999999988889
4400,326.817461110355,33.0,11.999999999999972
4500,333.336039771954,33.75,12.0
4600,339.854618433553,34.5,12.0
4700,346.37319709515197,35.25,12.0
4800,352.891775756751,36.0,12.0
4900,359.4103544183499,36.75,12.0
5000,365.9289330799489,37.5,12.0
5100,372.4475117415479,38.25,12.0
5200,378.9660904031469,39.0,12.0
5300,385.48466906474584,39.75,12.0
5400,392.00324772634485,40.5,12.0
5500,398.5218263879438,41.25,12.0
5600,405.0404050495427,42.0,12.0
5700,411.55898371114176,42.75,12.0
5800,418.0775623727407,43.5,12.0
5900,424.5961410343397,44.25,12.0
6000,431.11471969593873,45.0,12.0
6100,437.6332983575377,45.75,12.0
6200,444.15187701913663,46.5,12.0
6300,450.6704556807357,47.25,12.0
6400,457.1890343423346,48.0,12.0
6500,463.7076130039336,48.75,12.0
6600,470.22619166553255,49.5,12.0
6700,476.7447703271315,50.25,12.0
6800,483.2633489887305,51.0,12.0
6900,489.78192765032946,51.75,12.0
7000,496.3005063119284,52.5,12.0
7100,502.8190849735275,53.25,12.0
7200,509.3376636351264,54.0,12.0
7300,515.8562422967254,54.75,12.0
7400,522.3748209583243,55.5,12.0
7500,528.8933996199233,56.25,12.0
7600,535.4119782815224,57.0,12.0
7700,541.9305569431214,57.75,12.0
7800,548.4491356047204,58.5,12.0
7900,554.9677142663193,59.25,12.0
0,40.0,0.0,6.6
100,45.06127730962558,0.75,6.60012462642718
200,50.12255461925116,1.5,6.600300682307739
300,55.18383192887674,2.25,6.600547704412916
400,60.24510923850233,3.0,6.600892014944265
500,65.3063865481279,3.75,6.601368856787943
600,70.36766385775348,4.5,6.602025129489872
700,75.42894116737907,5.25,6.602922873511384
800,80.49021847700466,6.0,6.604143680203366
900,85.55149578663023,6.75,6.605794238742167
1000,90.61277309625582,7.5,6.6080132685604465
1100,95.67405040588142,8.25,6.610980125462593
1200,100.73532771550698,9.0,6.6149254094377845
1300,105.79660502513256,9.75,6.620143938298053
1400,110.85788233475814,10.5,6.627010477253544
1500,115.91915964438373,11.25,6.635998620201814
1600,120.98043695400932,12.0,6.647703188194277
1700,126.04171426363489,12.75,6.662866420862687
1800,131.10299157326045,13.5,6.682408053541899
1900,136.16426888288606,14.25,6.707459048380391
2000,141.22554619251164,15.0,6.739398216243317
2100,146.28682350213722,15.75,6.7798901416179165
2200,151.34810081176283,16.5,6.830921598446707
2300,156.4093781213884,17.25,6.894831899964492
2400,161.47065543101397,18.0,6.974330243694121
2500,166.53193274063955,18.75,7.072490022317581
2600,171.59321005026513,19.5,7.1927063220467735
2700,176.6544873598907,20.25,7.338598721636648
2800,181.7157646695163,21.0,7.513837779685212
2900,186.77704197914187,21.75,7.721871697902971
3000,191.83831928876745,22.5,7.96553199118076
3100,196.89959659839303,23.25,8.24650713208244
3200,201.96087390801864,24.0,8.564695509087514
3300,207.02215121764425,24.75,8.91748785938581
3400,212.08342852726977,25.5,9.299085998638056
3500,217.14470583689535,26.25,9.700033245176495
3600,222.20598314652096,27.0,10.107193368137292
3700,227.26726045614652,27.75,10.504432721793975
3800,232.3285377657721,28.5,10.874184196435309
3900,237.3898150753977,29.25,11.199857874391716
4000,242.4510923850233,30.0,11.468716016725445
4100,247.51236969464887,30.75,11.674451483253424
4200,252.5736470042744,31.5,11.818513902789268
4300,257.6349243139,32.25,11.909460850782336
4400,262.69620162352567,33.0,11.960344609349272
4500,267.7574789331512,33.75,11.985083204057696
4600,272.8187562427768,34.5,11.9953016296502
4700,277.8800335524023,35.25,11.998796423840846
4800,282.94131086202793,36.0,11.999757470896538
4900,288.00258817165354,36.75,11.999962996331382
5000,293.0638654812791,37.5,11.999995907401605
5100,298.1251427909047,38.25,11.999999687768453
5200,303.18642010053026,39.0,11.999999984469852
5300,308.24769741015587,39.75,11.999999999527622
5400,313.3089747197814,40.5,11.999999999991829
5500,318.370252029407,41.25,11.999999999999924
5600,323.4315293390326,42.0,11.999999999999998
5700,328.49280664865813,42.75,12.0
5800,333.55408395828374,43.5,12.0
5900,338.6153612679093,44.25,12.0
6000,343.6766385775349,45.0,12.0
6100,348.7379158871605,45.75,12.0
6200,353.7991931967861,46.5,12.0
6300,358.8604705064117,47.25,12.0
6400,363.9217478160373,48.0,12.0
6500,368.9830251256628,48.75,12.0
6600,374.0443024352885,49.5,12.0
6700,379.105579744914,50.25,12.0
6800,384.16685705453955,51.0,12.0
6900,389.2281343641651,51.75,12.0
7000,394.2894116737907,52.5,12.0
7100,399.3506889834163,53.25,12.0
7200,404.4119662930418,54.0,12.0
7300,409.4732436026675,54.75,12.0
7400,414.53452091229303,55.5,12.0
7500,419.59579822191864,56.25,12.0
7600,424.6570755315442,57.0,12.0
7700,429.7183528411698,57.75,12.0
7800,434.7796301507954,58.5,12.0
7900,439.840907460421,59.25,12.0
0,40.0,0.0,6.6
100,43.93274640797731,0.75,6.6001152767057585
200,47.865492815954624,1.5,6.600266321773011
300,51.79823922393194,2.25,6.6004634111478175
400,55.73098563190925,3.0,6.6007195361268325
500,59.66373203988657,3.75,6.60105105755592
600,63.59647844786387,4.5,6.6014785019255875
700,67.52922485584119,5.25,6.602027526476844
800,71.4619712638185,6.0,6.602730084774138
900,75.3947176717958,6.75,6.603625829030502
1000,79.32746407977314,7.5,6.604763790769153
1100,83.26021048775044,8.25,6.606204387125237
1200,87.19295689572775,9.0,6.608021806128441
1300,91.12570330370508,9.75,6.61030683048252
1400,95.0584497116824,10.5,6.613170165383535
1500,98.99119611965968,11.25,6.616746341354098
1600,102.923942527637,12.0,6.621198267264603
1700,106.85668893561432,12.75,6.626722510724344
1800,110.78943534359162,13.5,6.633555381528584
1900,114.72218175156895,14.25,6.641979887000717
2000,118.65492815954626,15.0,6.65233361336132
2100,122.58767456752356,15.75,6.665017561321335
2200,126.52042097550088,16.5,6.680505922500293
2300,130.45316738347822,17.25,6.69935672028519
2400,134.3859137914555,18.0,6.722223147145403
2500,138.31866019943283,18.75,6.749865301345078
2600,142.25140660741013,19.5,6.783161848988895
2700,146.18415301538744,20.25,6.823120900696027
2800,150.11689942336477,21.0,6.870889083873529
2900,154.04964583134208,21.75,6.927757400956441
3000,157.98239223931938,22.5,6.995161985086318
3100,161.91513864729671,23.25,7.074677301160133
3200,165.84788505527402,24.0,7.167998712971888
3300,169.78063146325132,24.75,7.276910695467152
3400,173.71337787122863,25.5,7.403236406663655
3500,177.64612427920596,26.25,7.548763998025476
